#,title,videoUrl,videoId,publishedAt,position
112,Grid Computing Explained in Hindi,https://www.youtube.com/watch?v=sxbU0I6gu8Y&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=112,sxbU0I6gu8Y,2023-02-04T12:30:33Z,111
113,Cloud Computing Vs Grid Computing Explained in Hindi,https://www.youtube.com/watch?v=hfubBUMoj_A&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=113,hfubBUMoj_A,2023-02-05T12:30:29Z,112
114,Introduction to Python (Hindi) | What is Python? full Explanation,https://www.youtube.com/watch?v=qYhrd2Lhq0g&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=114,qYhrd2Lhq0g,2022-06-06T03:30:21Z,113
115,Python Input/Output | Learn Coding,https://www.youtube.com/watch?v=_ErI8jHl7nY&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=115,_ErI8jHl7nY,2022-07-25T04:29:00Z,114
116,Python Comments | Learn Coding,https://www.youtube.com/watch?v=fqwbHIPk4zs&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=116,fqwbHIPk4zs,2022-07-10T11:04:50Z,115
117,Python Keywords | Learn Coding,https://www.youtube.com/watch?v=c_gnfezYobI&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=117,c_gnfezYobI,2022-07-03T10:36:52Z,116
118,Python:- Datatypes and Variables | Learn Coding,https://www.youtube.com/watch?v=k0ZAkmYxVTQ&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=118,k0ZAkmYxVTQ,2022-06-12T10:49:13Z,117
119,Python Lists | Learn Coding,https://www.youtube.com/watch?v=JEkSxGL3PBk&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=119,JEkSxGL3PBk,2022-06-18T10:44:52Z,118
120,Python Tuples | Learn Coding,https://www.youtube.com/watch?v=PdyAglc1rJA&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=120,PdyAglc1rJA,2022-06-19T07:42:40Z,119
121,Python Sets | Learn Coding,https://www.youtube.com/watch?v=WAd8pgy5pgI&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=121,WAd8pgy5pgI,2022-06-25T11:48:16Z,120
122,Python Dictionary | Learn Coding,https://www.youtube.com/watch?v=llM5t-rEJCM&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=122,llM5t-rEJCM,2022-06-27T09:09:27Z,121
123,Python Identifiers | Learn Coding,https://www.youtube.com/watch?v=1U0kKrTPx-E&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=123,1U0kKrTPx-E,2022-07-09T06:05:06Z,122
124,Python Operators | Learn Coding,https://www.youtube.com/watch?v=uqPIk_0q940&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=124,uqPIk_0q940,2022-07-17T06:33:21Z,123
125,"Python Conditional Statements | if, if-else & elif Statements",https://www.youtube.com/watch?v=5QlCw1_N6xk&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=125,5QlCw1_N6xk,2022-07-28T06:13:55Z,124
126,Python Iterative Statements | for loop and while loop,https://www.youtube.com/watch?v=DjsCmmMua1Y&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=126,DjsCmmMua1Y,2022-07-29T06:35:24Z,125
127,"Python Transfer Statements | break, continue and pass",https://www.youtube.com/watch?v=Fzn0PCuWi90&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=127,Fzn0PCuWi90,2022-07-30T07:00:07Z,126
128,Python Modules | Learn Coding,https://www.youtube.com/watch?v=4yw79Rh-uJ8&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=128,4yw79Rh-uJ8,2022-08-12T09:59:41Z,127
129,Python Functions | Learn Coding,https://www.youtube.com/watch?v=RoheSK9KwOU&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=129,RoheSK9KwOU,2022-08-14T07:50:13Z,128
130,Python Exception Handling | Learn Coding,https://www.youtube.com/watch?v=qrueF1F9ndE&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=130,qrueF1F9ndE,2022-08-27T06:52:54Z,129
131,Python File Handling | Learn Coding,https://www.youtube.com/watch?v=UCKbrAoFUlM&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=131,UCKbrAoFUlM,2022-09-04T04:40:41Z,130
132,python oops concepts | Learn Coding,https://www.youtube.com/watch?v=Rq_3gA2h1RA&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=132,Rq_3gA2h1RA,2022-09-17T06:42:47Z,131
133,python classes and objects | Learn Coding,https://www.youtube.com/watch?v=pdEA5Qkgraw&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=133,pdEA5Qkgraw,2022-09-23T04:54:01Z,132
134,Python Constructor | Learn Coding,https://www.youtube.com/watch?v=C79Q9q1NuVs&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=134,C79Q9q1NuVs,2022-12-19T04:39:11Z,133
135,Default Constructor in Python | Learn Coding,https://www.youtube.com/watch?v=QJaB5Y9D8fQ&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=135,QJaB5Y9D8fQ,2022-12-22T13:45:33Z,134
136,Parameterized Constructor in Python | Learn Coding,https://www.youtube.com/watch?v=OPZSsFFnedU&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=136,OPZSsFFnedU,2022-12-24T11:17:18Z,135
137,Python Access Modifiers | Learn Coding,https://www.youtube.com/watch?v=1zu8sPsAfRM&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=137,1zu8sPsAfRM,2022-11-12T02:54:09Z,136
138,Python Inheritance | Learn Coding,https://www.youtube.com/watch?v=ioO0VyceAqU&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=138,ioO0VyceAqU,2022-10-03T03:00:25Z,137
139,simple inheritance in python | Learn Coding,https://www.youtube.com/watch?v=HJRqqlIecFg&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=139,HJRqqlIecFg,2022-10-06T09:16:50Z,138
140,multi-level inheritance in python | Learn Coding,https://www.youtube.com/watch?v=mqEqulWqu8k&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=140,mqEqulWqu8k,2022-10-15T08:12:23Z,139
141,multiple inheritance in python | Learn Coding,https://www.youtube.com/watch?v=W85o24ctOj0&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=141,W85o24ctOj0,2022-10-16T09:37:01Z,140
142,hierarchical inheritance in python | Learn Coding,https://www.youtube.com/watch?v=OrzCteOdJ6M&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=142,OrzCteOdJ6M,2022-11-01T04:55:19Z,141
143,Python Encapsulation | Learn Coding,https://www.youtube.com/watch?v=3zGVokYEQgo&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=143,3zGVokYEQgo,2022-11-05T08:11:36Z,142
144,Python Abstraction | Learn Coding,https://www.youtube.com/watch?v=e8xctqrzSSA&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=144,e8xctqrzSSA,2022-11-08T09:56:16Z,143
145,python abstract class | Learn Coding,https://www.youtube.com/watch?v=CBHRtBJGhKE&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=145,CBHRtBJGhKE,2022-11-16T04:21:17Z,144
146,python interface | Learn Coding,https://www.youtube.com/watch?v=dGs-la3u5eg&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=146,dGs-la3u5eg,2022-11-19T10:45:58Z,145
147,Python Polymorphism | Learn Coding,https://www.youtube.com/watch?v=a924Pin2swA&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=147,a924Pin2swA,2022-11-21T10:42:04Z,146
148,Python Method Overloading | Learn Coding,https://www.youtube.com/watch?v=15pZbi_MtcY&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=148,15pZbi_MtcY,2022-11-23T06:39:41Z,147
149,Python Method Overriding | Learn Coding,https://www.youtube.com/watch?v=viQeKOHTsfk&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=149,viQeKOHTsfk,2022-11-25T05:49:34Z,148
150,Multithreading in Python | Learn Coding,https://www.youtube.com/watch?v=xcF4ypUW6e4&list=PLwC0UuFKct50cbfZcJjUFcBSQ9ex1K40t&index=150,xcF4ypUW6e4,2022-12-11T05:39:38Z,149
